"lam","lam.LRT","OU.LRT","lam.boot0","OU.boot0","K.perm"
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,TRUE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,TRUE,TRUE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,TRUE,FALSE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,TRUE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,TRUE,FALSE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,TRUE,TRUE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,TRUE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,TRUE,TRUE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,TRUE,FALSE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,FALSE,TRUE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,TRUE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,TRUE,TRUE,TRUE,TRUE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.2,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,TRUE,FALSE,TRUE,TRUE
0.4,TRUE,FALSE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,TRUE
0.4,FALSE,TRUE,TRUE,TRUE,TRUE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,FALSE,FALSE,FALSE,TRUE,TRUE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,FALSE,FALSE,TRUE,FALSE,FALSE
0.4,TRUE,TRUE,TRUE,TRUE,TRUE
0.4,FALSE,FALSE,FALSE,FALSE,FALSE
0.4,TRUE,FALSE,TRUE,FALSE,FALSE
